"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
"1938",9934.44,8264.13,6859.37,5706.13,4753.6,3942.66,3245.32,2645.47,2139.28,1726.89,1397.32,1133.82,922.154,751.956,615.05,504.63,415.306,342.596,283.091,234.321,194.291,161.422,134.339,111.879,93.1005,77.3634,64.2508,53.3855,44.3868,36.9235,30.7269,25.5787,21.2999,17.7423,14.7833,12.3216,10.2728,8.56716,7.14679,5.96361,30.3606
"1939",9930.1,8344.45,6941.47,5761.21,4783.96,3952.97,3235.47,2628.17,2118.86,1698.96,1363.19,1098.59,889.132,721.987,588.145,480.761,394.29,324.411,267.57,221.073,182.974,151.707,126.038,104.888,87.3499,72.6871,60.3997,50.1617,41.6787,34.653,28.8262,23.9884,19.9692,16.6287,13.8512,11.5412,9.61932,8.01984,6.68827,5.5794,28.3578
"1940",9717.2,8340.8,7008.93,5830.1,4828.49,3970.55,3227.94,2597.82,2079.74,1657.74,1318.39,1052.06,844.895,682.316,553.297,450.342,367.915,301.631,248.118,204.616,169.042,139.899,115.987,96.3572,80.1854,66.7762,55.5659,46.1721,38.3453,31.8602,26.4895,22.0352,18.337,15.2646,12.711,10.5879,8.82213,7.35302,6.13037,5.11252,25.9416
"1941",9311.63,8161.98,7005.87,5886.88,4888.56,4015.88,3254.65,2602.25,2061.67,1629.31,1286.42,1016.54,807.854,647.111,521.754,422.669,343.797,280.751,230.11,189.254,156.054,128.912,106.68,88.4416,73.4708,61.1383,50.9132,42.3652,35.2025,29.2349,24.2904,20.1956,16.7995,13.98,11.6376,9.69074,8.07209,6.72585,5.60582,4.67368,23.675
"1942",8863.37,7821.32,6855.67,5884.42,4939.15,4077.93,3310.76,2642.05,2079.13,1624.91,1271.14,996.707,784.118,621.42,496.912,400.215,323.983,263.404,215.039,176.22,144.913,119.48,98.6924,81.668,67.7029,56.2409,46.7994,38.9716,32.428,26.9451,22.3771,18.5923,15.458,12.8585,10.7004,8.90745,7.41731,6.17838,5.14796,4.29069,21.698
"1943",8542.49,7444.8,6569.53,5758.31,4938.5,4123.05,3356.14,2664.15,2072.77,1594.72,1225.2,947.32,737.242,577.271,456.151,364.082,292.884,236.91,192.519,157.122,128.729,105.843,87.2564,72.0685,59.6326,49.4329,41.0622,34.1677,28.452,23.6742,19.6711,16.336,13.5729,11.2846,9.38694,7.81141,6.50252,5.41469,4.51025,3.75803,18.9718
"1944",8525.18,7175.27,6253.27,5517.9,4830.48,4112.59,3375.35,2679.73,2070.18,1572.7,1188.44,901.946,691.917,535.83,418.275,329.875,262.965,211.367,170.885,138.821,113.271,92.7871,76.2813,62.88,51.9313,42.9678,35.6169,29.5847,24.6167,20.4983,17.0558,14.1716,11.7688,9.77811,8.12956,6.7624,5.62736,4.68442,3.90073,3.24917,16.3744
"1945",8791.02,7160.74,6026.88,5252.23,4627.72,4019.9,3368.61,2707.76,2104.29,1596.21,1196.22,895.636,675.716,516.451,399.025,311.031,245.067,195.239,156.87,126.795,102.986,84.0211,68.8202,56.5738,46.6323,38.511,31.8628,26.4111,21.9376,18.2534,15.1994,12.6467,10.508,8.72632,7.25021,6.02783,5.01411,4.1725,3.47333,2.89225,14.5501
"1946",8981.58,7384.03,6014.67,5062.07,4404.75,3850.74,3293.13,2704.84,2130.55,1627.41,1218.75,905.458,674.176,506.871,386.564,298.263,232.286,182.917,145.673,117.019,94.569,76.8022,62.6534,51.3149,42.1814,34.7676,28.7117,23.7546,19.6898,16.3546,13.6078,11.331,9.42789,7.83349,6.50524,5.40482,4.49356,3.73785,3.11045,2.58924,13.0026
"1947",8875.25,7544.1,6202.23,5051.53,4237.77,3630.95,3087.02,2556.74,2037.85,1566.16,1174.94,869.273,640.817,474.821,355.91,270.917,208.777,162.463,127.869,101.802,81.7589,66.0629,53.645,43.7582,35.8367,29.4565,24.2782,20.0487,16.5868,13.7483,11.4192,9.50127,7.91143,6.58263,5.46937,4.54196,3.77363,3.13738,2.60974,2.17169,10.8861
"1948",8751.66,7454.78,6336.67,5209.02,4227.8,3489.9,2910.57,2405.81,1944.28,1520.04,1152.07,856.284,629.774,462.549,341.944,255.938,194.638,149.902,116.604,91.7536,73.0363,58.6494,47.3855,38.4757,31.3829,25.7006,21.1243,17.4103,14.377,11.8943,9.85865,8.18846,6.81307,5.67301,4.72015,3.92185,3.25684,2.70589,2.24966,1.87132,9.36304
"1949",8628.65,7350.97,6261.65,5321.51,4347.86,3432.32,2710.11,2163.54,1724.9,1356,1039.48,777.586,573.142,419.342,306.997,226.488,169.3,128.639,99.0194,76.9985,60.5742,48.2088,38.7074,31.2703,25.3887,20.7072,16.9571,13.9372,11.4865,9.48502,7.84696,6.5039,5.40199,4.4946,3.74247,3.11385,2.58721,2.1485,1.78504,1.48407,7.4111
"1950",8579.99,7247.65,6174.46,5258.26,4433.21,3494.95,2615.34,1969.58,1517.73,1179.59,911.084,690.338,512.615,376.108,274.397,200.524,147.766,110.371,83.8242,64.5043,50.1486,39.4454,31.3896,25.2008,20.3575,16.5276,13.4795,11.038,9.07198,7.47663,6.17377,5.1075,4.23328,3.51603,2.92541,2.43586,2.0267,1.68392,1.39838,1.16181,5.7895
"1951",8582.14,7206.78,6087.68,5185.06,4381.56,3564.83,2653.83,1876.08,1347.34,1001.05,758.114,575.562,431.374,318.154,232.449,169.139,123.393,90.8272,67.7947,51.466,39.5918,30.7734,24.2014,19.2563,15.4582,12.4864,10.1367,8.26683,6.76923,5.56338,4.58493,3.7859,3.13199,2.59588,2.15604,1.79385,1.49365,1.24275,1.03256,0.857465,4.26243
"1952",8636.52,7208.58,6053.34,5112.6,4332.98,3577.47,2799.08,1999.54,1363.23,951.417,692.518,517.33,389.359,290.246,213.349,155.548,113.03,82.3862,60.6092,45.224,34.3231,26.3993,20.5166,16.1333,12.8358,10.3035,8.32221,6.75589,5.50951,4.51132,3.70762,3.0555,2.52298,2.08719,1.7299,1.43678,1.19542,0.995361,0.828162,0.688089,3.41183
"1953",8475.39,7254.26,6054.86,5083.77,4271.73,3534.95,2807.58,2112.41,1459.73,969.935,664.663,477.968,354.327,265.412,197.268,144.736,105.399,76.5288,55.7539,41.0042,30.589,23.212,17.8512,13.872,10.9076,8.67773,6.96543,5.62587,4.56691,3.7243,3.04949,2.50619,2.06536,1.70539,1.41081,1.1693,0.971169,0.80802,0.672794,0.559777,2.77124
"1954",8090.3,7118.92,6093.23,5084.9,4242.66,3466.94,2757,2119.9,1560.22,1062.22,698.796,475.763,340.732,251.952,188.43,139.912,102.589,74.6755,54.2071,39.4853,29.0361,21.659,16.4346,12.6384,9.82086,7.72195,6.14318,4.93092,3.98257,3.23289,2.63639,2.15869,1.77408,1.46202,1.20721,0.998675,0.827716,0.687461,0.571972,0.476249,2.35792
"1955",7552.35,6795.46,5979.54,5116.94,4236.75,3413.26,2654.78,2029.58,1519.84,1098.81,739.137,482.439,326.828,233.344,172.212,128.638,95.4414,69.9454,50.8977,36.9393,26.9034,19.7817,14.7547,11.195,8.60871,6.6893,5.25952,4.18411,3.35838,2.71244,2.20183,1.79555,1.4702,1.20825,0.995716,0.822168,0.680147,0.563714,0.468193,0.389539,1.93019
"1956",7034.11,6343.61,5707.85,5021.59,4268.64,3430.95,2647.64,1986.41,1480.58,1089.45,778.334,519.515,337.434,227.902,162.407,119.718,89.3584,66.2651,48.5481,35.3206,25.6306,18.6652,13.7232,10.2352,7.76556,5.97133,4.63983,3.64803,2.90207,2.32932,1.88129,1.52713,1.24534,1.01968,0.837996,0.690588,0.570221,0.47172,0.390966,0.324717,1.60885
"1957",6692.8,5908.31,5328.32,4793.6,4193.93,3476.79,2692.96,2012.54,1474.94,1081.38,786.877,558.13,370.866,240.22,161.969,115.299,84.9348,63.3678,46.9784,34.4121,25.033,18.1637,13.2266,9.72415,7.25229,5.50222,4.23084,3.28737,2.58463,2.0561,1.6503,1.33286,1.08194,0.882289,0.722411,0.593694,0.48926,0.403982,0.334197,0.276986,1.36986
"1958",6935.97,5621.63,4962.7,4474.71,3999.04,3394.88,2688.55,1997.75,1446.22,1035.68,747.353,538.225,379.296,251.031,162.199,109.194,77.6548,57.167,42.6338,31.5992,23.1425,16.8328,12.2125,8.89236,6.53724,4.87527,3.69868,2.84396,2.20972,1.73732,1.38204,1.10926,0.895882,0.727219,0.593024,0.485561,0.399044,0.328849,0.27153,0.224625,1.1069
"1959",8568.43,5825.88,4721.89,4167.66,3732.85,3236.2,2624.37,1994.4,1435.77,1015.52,715.572,510.89,365.463,256.475,169.305,109.216,73.4489,52.1982,38.4103,28.638,21.2217,15.5402,11.302,8.19917,5.96975,4.38847,3.27267,2.48278,1.90899,1.48324,1.16613,0.927644,0.744545,0.601321,0.48811,0.398037,0.325907,0.267836,0.220721,0.182249,0.893704
"1960",10829.1,7197.06,4893.46,3965.62,3482.91,3048.17,2545.39,1988.32,1464.94,1030.51,717.451,500.457,355.09,253.055,177.181,116.794,75.2738,50.5923,35.9414,26.4417,19.7112,14.6049,10.6939,7.7769,5.64156,4.10741,3.01934,2.25159,1.70811,1.31334,1.02042,0.802252,0.638178,0.51221,0.413677,0.335793,0.273827,0.224205,0.184255,0.151842,0.740188
"1961",8383.12,9095.92,6045.18,4109.68,3312.39,2834.71,2377.7,1900.83,1429.97,1023.13,704.945,484.144,334.835,236.327,167.871,117.299,77.2206,49.7261,33.4038,23.7227,17.4484,13.0048,9.63464,7.0539,5.1294,3.72078,2.70884,1.99119,1.48483,1.12641,0.866062,0.672889,0.529019,0.420822,0.337755,0.27278,0.221422,0.180561,0.14784,0.121497,0.588197
"1962",5696.39,7041.42,7640.14,5076.59,3424.96,2664.36,2155.23,1710.8,1306.78,949.582,663.061,449.593,305.676,210.094,147.715,104.675,73.028,48.0272,30.9077,20.7543,14.7352,10.8357,8.07493,5.98163,4.379,3.18407,2.30955,1.68135,1.23587,0.921566,0.699093,0.537503,0.417609,0.328317,0.261166,0.209612,0.169288,0.137414,0.112055,0.0917485,0.44043
"1963",6427.58,4784.69,5914.45,6416.07,4232.07,2757.88,2027.03,1547.41,1169.02,859.522,608.046,417.191,279.788,188.945,129.324,90.6905,64.1588,44.7127,29.3857,18.9031,12.6895,9.00731,6.62256,4.93461,3.65504,2.67557,1.94535,1.41099,1.02716,0.754989,0.562971,0.427058,0.328342,0.2551,0.200553,0.159533,0.128041,0.103408,0.0839381,0.0684477,0.325073
"1964",9249.54,5398.86,4018.91,4966.68,5341.64,3383.25,2063.35,1418.93,1025.71,744.731,533.331,371.169,252.178,168.138,113.149,77.2793,54.1198,38.2533,26.6446,17.5054,11.2581,7.55613,5.36283,3.9426,2.9375,2.17566,1.59256,1.15788,0.839799,0.611338,0.449341,0.335054,0.254162,0.19541,0.15182,0.119356,0.0949429,0.0762007,0.061541,0.0499537,0.234194
"1965",7781.38,7769.17,4534.78,3374.95,4138.69,4294.29,2567.6,1479.38,970.977,677.855,480.488,338.803,233.531,157.735,104.79,70.3606,47.9866,33.5742,23.7174,16.514,10.8468,6.97448,4.68043,3.3215,2.44167,1.81909,1.34725,0.98613,0.716949,0.519985,0.37852,0.278212,0.207448,0.157363,0.120986,0.0939967,0.073897,0.0587819,0.0471779,0.0381016,0.175922
"1966",16355.2,6535.98,6525.73,3808.22,2813.7,3335.27,3274.5,1852.17,1019.32,646.623,441.093,308.093,215.292,147.59,99.3566,65.8714,44.1712,30.0995,21.0483,14.864,10.3471,6.7951,4.3687,2.93146,2.08018,1.52907,1.13914,0.843635,0.617489,0.448926,0.325588,0.237007,0.174198,0.129889,0.0985287,0.0757518,0.058853,0.0462681,0.0368042,0.0295387,0.134002
"1967",7457.49,13737.5,5489.91,5480.14,3174.74,2267.13,2541.76,2359.22,1273.86,677.28,419.682,282.038,195.199,135.649,92.6776,62.2596,41.222,27.6181,18.8097,13.1491,9.2835,6.4613,4.24266,2.72742,1.83,1.2985,0.954446,0.711024,0.526562,0.385403,0.28019,0.203208,0.14792,0.108719,0.0810651,0.0614922,0.0472768,0.0367302,0.0288758,0.0229694,0.102065
"1968",7710.61,6263.93,11538.9,4610.21,4563.98,2544.46,1711.44,1813.49,1610.71,842.782,438.843,268.411,178.963,123.277,85.424,58.2607,39.0952,25.8661,17.3222,11.7943,8.24329,5.81908,4.04963,2.65888,1.70917,1.14674,0.813654,0.598047,0.445511,0.329925,0.241476,0.175553,0.127319,0.0926778,0.0681165,0.0507898,0.0385267,0.0296202,0.0230124,0.0180914,0.0783369
"1969",7927.27,6476.54,5261.4,9690.09,3843.41,3679.55,1946.17,1244.96,1267.91,1094.21,561.525,288.803,175.307,116.35,79.9224,55.2853,37.6639,25.2557,16.7022,11.1822,7.61218,5.31955,3.75476,2.61281,1.7154,1.10263,0.739762,0.524873,0.38578,0.287379,0.212817,0.155761,0.113237,0.0821239,0.0597793,0.0439365,0.0327603,0.0248503,0.0191055,0.0148433,0.0621973
"1970",8208.56,6658.53,5439.98,4418.4,8077,3095.99,2811.57,1415.61,871.261,862.595,730.133,370.021,188.828,114.074,75.4876,51.7581,35.7611,24.344,16.3162,10.7871,7.22049,4.91452,3.43397,2.42363,1.68641,1.10712,0.711613,0.477411,0.338722,0.248955,0.185451,0.137333,0.100513,0.0730717,0.0529941,0.0385751,0.0283517,0.0211398,0.0160355,0.0123284,0.0497129
"1971",7917.52,6894.79,5592.84,4568.17,3677.21,6448.51,2312.61,1967.55,939.655,556.306,536.489,446.581,224.015,113.613,68.3769,45.1422,30.9059,21.333,14.5136,9.72394,6.42708,4.3012,2.92713,2.04507,1.44325,1.00418,0.659208,0.423695,0.284242,0.201664,0.148217,0.110407,0.0817596,0.059839,0.0435016,0.0315487,0.0229646,0.0168783,0.0125849,0.0095462,0.036934
"1972",6512.42,6650.33,5791.29,4696.56,3802.02,2934.01,4798.37,1602.89,1286.4,589.005,339.24,321.695,265.132,132.222,66.8259,40.1336,26.461,18.1006,12.4876,8.49301,5.68891,3.75948,2.51564,1.71183,1.1959,0.843927,0.587157,0.385435,0.247726,0.166187,0.117904,0.0866548,0.064549,0.0477998,0.0349839,0.0254324,0.0184443,0.0134257,0.00986748,0.00735742,0.0271733
"1973",5451.19,5470.12,5585.96,4863.13,3905.29,3017.65,2158.3,3270.34,1026.13,786.889,349.635,197.674,185.389,151.796,75.4052,38.0193,22.7989,15.0172,10.2664,7.08017,4.81407,3.22401,2.13026,1.4253,0.969801,0.677472,0.478055,0.332591,0.218321,0.140315,0.0941284,0.0667801,0.04908,0.0365592,0.0270726,0.0198139,0.0144041,0.0104462,0.00760384,0.00558858,0.0195569
"1974",6903.3,4578.74,4592.99,4603.19,3825.97,2969.98,2205.35,1500.87,2177.02,663.448,500.539,220.585,124.224,116.286,95.1287,47.234,23.8097,14.276,9.40267,6.42782,4.4328,3.01397,2.01845,1.33368,0.892324,0.607149,0.424133,0.299287,0.208218,0.136679,0.0878436,0.0589287,0.0418074,0.0307263,0.0228877,0.0169487,0.0124044,0.00901761,0.00653979,0.00476033,0.0157421
"1975",7141.44,5798.44,3844.15,3758.84,3526.86,2796.39,2063.32,1440.57,929.225,1300.67,388.588,290.259,127.306,71.5303,66.886,54.6863,27.1453,13.6811,8.20234,5.40212,3.69286,2.54664,1.7315,1.15957,0.766171,0.512619,0.348791,0.243652,0.171931,0.119615,0.0785176,0.0504632,0.0338525,0.0240169,0.0176512,0.0131482,0.0097364,0.00712587,0.00518029,0.00375687,0.0117779
"1976",8188.33,5998.46,4867.91,3140.17,2866.91,2561.09,1922.73,1326.79,873.739,542.083,742.48,219.415,163.039,71.3307,40.0309,37.4092,30.5761,15.1747,7.64729,4.58461,3.01935,2.06397,1.42331,0.967721,0.648067,0.428199,0.286492,0.194931,0.136171,0.0960877,0.0668494,0.0438813,0.0282024,0.0189192,0.0134223,0.0098647,0.00734811,0.00544137,0.00398242,0.0028951,0.0086819
"1977",7593.72,6877.8,5036.04,3974.65,2380.51,2071.2,1772.12,1263.04,832.356,531.427,324.03,439.947,129.467,96.0108,41.9649,23.5393,21.992,17.9725,8.91896,4.49453,2.69443,1.77448,1.21298,0.836466,0.568715,0.380857,0.251644,0.168365,0.114556,0.0800242,0.0564682,0.0392855,0.0257878,0.0165737,0.0111182,0.0078879,0.00579719,0.00431826,0.00319773,0.00234035,0.00680345
"1978",5569.26,6378.36,5775.04,4143.66,3096.93,1784.91,1488.42,1204.97,816.601,519.954,325.578,196.573,265.639,77.9971,57.7789,25.2406,14.1541,13.2217,10.8042,5.36143,2.70171,1.61962,1.06662,0.729102,0.502781,0.34184,0.228922,0.151255,0.101198,0.0688558,0.0480997,0.033941,0.0236131,0.0155001,0.00996185,0.00668275,0.00474111,0.00348447,0.00259554,0.00192203,0.00549598
"1979",5516.2,4677.91,5354.31,4700.49,3128.75,2218.85,1202.74,926.527,698.446,451.015,279.472,172.61,103.532,139.472,40.8899,30.2676,13.217,7.41006,6.92108,5.65529,2.80624,1.41407,0.847687,0.558247,0.381593,0.26314,0.178907,0.119809,0.0791609,0.0529631,0.0360362,0.0251733,0.0177632,0.012358,0.00811203,0.00521357,0.00349744,0.00248128,0.00182361,0.00135838,0.00388224
"1980",6085.83,4633.34,3926.06,4319.72,3460.12,2164.61,1427.65,704.396,498.555,354.87,221.869,135.257,82.8875,49.5321,66.6065,19.5099,14.4348,6.30162,3.53249,3.29915,2.69564,1.33757,0.673988,0.404026,0.266069,0.181871,0.125414,0.0852677,0.0571013,0.0377281,0.0252421,0.0171748,0.0119975,0.00846586,0.00588978,0.00386615,0.00248476,0.00166686,0.00118256,0.00086912,0.00249765
"1981",5155.54,5111.81,3889.23,3177.08,3180.48,2387.09,1396.81,849.162,390.05,263.183,182.394,112.512,68.1492,41.6354,24.8437,33.3828,9.7744,7.23019,3.15604,1.76907,1.65215,1.34988,0.669796,0.337497,0.202313,0.133231,0.0910689,0.0627988,0.042696,0.0285922,0.0188914,0.0126394,0.00859982,0.00600743,0.00423906,0.00294915,0.00193587,0.00124417,0.000834634,0.000592135,0.00168581
"1982",5017.08,4330.4,4289.79,3120.51,2298.18,2162.38,1522.01,816.118,457.126,198.388,129.601,88.3545,54.0744,32.6311,19.8999,11.8635,15.9335,4.66409,3.44959,1.50567,0.84394,0.788135,0.643928,0.319504,0.16099,0.0965043,0.0635513,0.0434398,0.0299548,0.0203658,0.0136383,0.00901109,0.00602888,0.00410204,0.00286549,0.00202199,0.00140671,0.000923391,0.000593459,0.000398112,0.00108656
"1983",5385.98,4214.11,3635.3,3498.36,2368.89,1639.77,1394.1,849.185,397.788,202.958,83.5284,53.1169,35.747,21.7441,13.0827,7.96657,4.74565,6.37102,1.86452,1.37885,0.601791,0.33729,0.314975,0.257336,0.127682,0.0643346,0.0385644,0.0253957,0.0173589,0.0119701,0.00813823,0.00544988,0.00360083,0.00240913,0.00163917,0.00114504,0.000807981,0.000562118,0.000368983,0.000237144,0.000593267
"1984",8992.93,4523.96,3537.38,2984.96,2727.25,1682,1006.38,742.29,410.587,182.738,91.0918,37.1257,23.515,15.7992,9.60349,5.77622,3.51683,2.09479,2.81214,0.822974,0.608599,0.265617,0.148871,0.139021,0.11358,0.0563549,0.0283952,0.0170211,0.0112088,0.00766162,0.00528319,0.00359194,0.00240539,0.00158928,0.00106331,0.000723472,0.000505383,0.000356615,0.0002481,0.000162856,0.000366514
"1985",5481.1,7553.62,3797.59,2907.85,2338.94,1974.02,1085.09,583.884,401.844,214.452,93.931,46.5145,18.9071,11.9624,8.03353,4.8821,2.93614,1.78756,1.06473,1.42932,0.418288,0.309327,0.135002,0.0756649,0.0706583,0.0577279,0.0286426,0.014432,0.00865104,0.00569693,0.00389405,0.0026852,0.00182562,0.00122255,0.000807758,0.00054043,0.000367707,0.000256862,0.000181251,0.000126097,0.000269054
"1986",3231.78,4603.86,6339.11,3093.34,2230.6,1665.34,1272.16,638.518,323.73,215.996,113.672,49.4996,24.4541,9.93032,6.28022,4.21676,2.56235,1.54095,0.938127,0.558772,0.750105,0.219516,0.162333,0.0708481,0.0397083,0.0370808,0.030295,0.0150314,0.00757377,0.00453997,0.00298969,0.00204355,0.00140916,0.000958061,0.000641579,0.000423902,0.000283611,0.000192968,0.000134798,9.51181e-05,0.000207371
"1987",4245.58,2714.54,3864.36,5196.35,2398.71,1572.36,1026.01,694.847,322.76,157.235,103.051,53.8317,23.3712,11.5317,4.68028,2.95923,1.9867,1.20716,0.725941,0.441946,0.263231,0.353364,0.10341,0.0764722,0.0333752,0.0187058,0.017468,0.0142713,0.00708095,0.00356783,0.00213868,0.00140837,0.000962671,0.000663824,0.000451321,0.000302233,0.00019969,0.000133603,9.09028e-05,6.35003e-05,0.000142495
"1988",5702.6,3566.08,2277.39,3114.57,3863.96,1602.79,892.873,493.71,297.373,129.518,61.2244,39.6118,20.5817,8.91548,4.3947,1.78284,1.12699,0.756527,0.459657,0.276413,0.168274,0.100226,0.134543,0.0393732,0.0291164,0.0127074,0.00712209,0.00665081,0.00543369,0.00269601,0.00135842,0.000814281,0.000536224,0.000366527,0.000252744,0.000171836,0.000115072,7.60299e-05,5.08678e-05,3.46103e-05,7.84306e-05
"1989",7742.49,4789.9,2992.54,1851.11,2358.2,2600.52,898.39,417.438,203.497,114.468,48.2979,22.5242,14.4915,7.51193,3.25066,1.60159,0.649583,0.410575,0.275595,0.167443,0.100689,0.0612968,0.0365087,0.0490089,0.0143421,0.0106059,0.00462875,0.00259426,0.00242259,0.00197925,0.000982032,0.00049481,0.000296605,0.000195322,0.000133509,9.20629e-05,6.25917e-05,4.19153e-05,2.76941e-05,1.85287e-05,4.11755e-05
"1990",7986.69,6503.32,4019.34,2428.32,1393.06,1563.72,1421.43,406.658,165.944,75.409,41.0594,17.0857,7.92243,5.08485,2.63305,1.13886,0.560981,0.227498,0.143784,0.0965107,0.0586359,0.0352593,0.0214646,0.0127844,0.0171615,0.00502216,0.00371386,0.00162084,0.000908427,0.000848312,0.000693066,0.000343875,0.000173266,0.000103861,6.8395e-05,4.67502e-05,3.22373e-05,2.19175e-05,1.46773e-05,9.69753e-06,2.09064e-05
"1991",4861.48,6708.43,5457.27,3265.13,1838.39,942.875,890.577,681.783,173.007,66.1242,29.1448,15.6629,6.48237,2.99894,1.92289,0.99526,0.430378,0.211971,0.0859572,0.0543253,0.0364636,0.0221535,0.0133214,0.00810953,0.00483003,0.00648371,0.00189739,0.00140311,0.000612359,0.000343206,0.000320494,0.000261841,0.000129916,6.54599e-05,3.92388e-05,2.58397e-05,1.76622e-05,1.21793e-05,8.28042e-06,5.54509e-06,1.15622e-05
"1992",3072.42,4083.41,5629.67,4440.23,2467.28,1205.86,494.555,374.21,245.26,57.1428,20.9815,9.08921,4.84951,2.00093,0.924454,0.592385,0.306517,0.132525,0.065267,0.0264657,0.016726,0.0112264,0.00682054,0.0041013,0.00249669,0.00148702,0.00199613,0.000584146,0.00043197,0.000188525,0.000105661,9.8669e-05,8.06119e-05,3.99967e-05,2.01528e-05,1.20802e-05,7.95512e-06,5.43758e-06,3.74956e-06,2.54925e-06,5.26671e-06
"1993",5733.86,2580.69,3426.55,4570.89,3352.39,1648,660.708,221.063,144.67,87.5021,19.6314,7.09188,3.05141,1.62341,0.668987,0.308901,0.197886,0.102377,0.0442604,0.0217969,0.00883839,0.00558567,0.00374904,0.00227768,0.0013696,0.000833748,0.000496575,0.000666586,0.000195069,0.000144251,6.29554e-05,3.52842e-05,3.29492e-05,2.69193e-05,1.33563e-05,6.72975e-06,4.03403e-06,2.6565e-06,1.8158e-06,1.25211e-06,2.61003e-06
"1994",7063.16,4816.17,2167.65,2874.72,3736.4,2419.48,933.626,289.673,80.9909,48.1534,27.8857,6.14399,2.20328,0.945139,0.50218,0.20682,0.0954709,0.0611508,0.0316343,0.0136759,0.00673481,0.00273084,0.00172581,0.00115834,0.00070373,0.000423159,0.000257599,0.000153424,0.00020595,6.0269e-05,4.45682e-05,1.94508e-05,1.09015e-05,1.018e-05,8.31701e-06,4.12659e-06,2.07923e-06,1.24636e-06,8.20755e-07,5.61012e-07,1.19325e-06
"1995",4430.26,5932.72,4045.34,1818.86,2358.87,2768.68,1486.32,474.174,129.261,33.7731,19.4817,11.1423,2.44271,0.874183,0.374671,0.198995,0.0819394,0.0378206,0.0242236,0.012531,0.00541722,0.00266772,0.00108171,0.000683603,0.000458821,0.000278749,0.000167614,0.000102035,6.07711e-05,8.15768e-05,2.38725e-05,1.76534e-05,7.70444e-06,4.31805e-06,4.03229e-06,3.29435e-06,1.63453e-06,8.23579e-07,4.93679e-07,3.25099e-07,6.94859e-07
"1996",5398.62,3721.21,4983.19,3394.63,1495.5,1769.93,1758.33,797.449,226.851,58.2349,14.8124,8.45029,4.81154,1.0529,0.376513,0.161315,0.0856628,0.0352699,0.0162788,0.0104261,0.00539341,0.00233158,0.00114819,0.000465563,0.000294219,0.000197474,0.000119972,7.21397e-05,4.3915e-05,2.61554e-05,3.51099e-05,1.02745e-05,7.59786e-06,3.31592e-06,1.85845e-06,1.73546e-06,1.41786e-06,7.03488e-07,3.5446e-07,2.12475e-07,4.3898e-07
"1997",5186.65,4534.58,3125.63,4181.51,2787.51,1113.93,1106.31,923.843,373.277,100.073,25.0302,6.29979,3.57896,2.03439,0.444864,0.159031,0.0681252,0.0361736,0.0148932,0.00687379,0.00440244,0.00227735,0.000984496,0.000484812,0.000196579,0.000124231,8.3381e-05,5.06565e-05,3.04601e-05,1.85425e-05,1.10438e-05,1.48247e-05,4.33826e-06,3.20809e-06,1.4001e-06,7.84705e-07,7.32773e-07,5.9867e-07,2.97038e-07,1.49666e-07,2.75067e-07
"1998",12085,4356.53,3808.82,2622.62,3427.81,2058.12,682.31,563.803,416.825,158.245,41.2836,10.2126,2.55918,1.45133,0.824367,0.180206,0.0644099,0.0275895,0.0146491,0.00603113,0.00278357,0.00178277,0.000922207,0.000398668,0.000196322,7.96035e-05,5.03064e-05,3.37645e-05,2.05129e-05,1.23345e-05,7.50863e-06,4.47207e-06,6.00312e-06,1.75674e-06,1.29908e-06,5.66957e-07,3.17758e-07,2.96729e-07,2.42425e-07,1.20282e-07,1.71991e-07
"1999",8066.17,10150.8,3659.27,3195.8,2153.32,2569.93,1322.41,378.271,283.85,199.797,74.2366,19.1986,4.73275,1.18431,0.671228,0.38116,0.0833103,0.0297751,0.0127535,0.00677159,0.00278788,0.00128669,0.000824071,0.000426282,0.00018428,9.07476e-05,3.67958e-05,2.32535e-05,1.56072e-05,9.48182e-06,5.70147e-06,3.47076e-06,2.06715e-06,2.77486e-06,8.12027e-07,6.00483e-07,2.62068e-07,1.46879e-07,1.37159e-07,1.12058e-07,1.35099e-07
"2000",5854.93,6775.19,8526.16,3070.91,2633.85,1641.39,1710.2,771.671,202.547,145.5,100.488,37.0524,9.55329,2.35217,0.588297,0.33335,0.189273,0.0413673,0.0147843,0.00633244,0.00336223,0.00138423,0.000638861,0.000409162,0.000211654,9.14971e-05,4.50571e-05,1.82695e-05,1.15456e-05,7.74911e-06,4.70781e-06,2.83083e-06,1.72326e-06,1.02636e-06,1.37774e-06,4.03178e-07,2.98145e-07,1.30119e-07,7.29267e-08,6.81004e-08,1.22715e-07
"2001",5088.59,4917.85,5690.82,7155.04,2529.01,1993.17,1064.92,951.318,387.319,96.4316,67.6841,46.3081,17.0115,4.37951,1.07762,0.269444,0.152656,0.0866705,0.0189419,0.00676955,0.00289952,0.0015395,0.000633807,0.000292519,0.000187345,9.69107e-05,4.1894e-05,2.06304e-05,8.36507e-06,5.2864e-06,3.5481e-06,2.15557e-06,1.29615e-06,7.89031e-07,4.69939e-07,6.30826e-07,1.84603e-07,1.36512e-07,5.95775e-08,3.3391e-08,8.73689e-08
